Word,Sentiment
desgastado,-1
fraquejar,-1
esgotado,-1
doido,-1
enlouquecendo,-1
esquisito,1
assustadoramente,-1
esquisitice,-1
aberrações,-1
esquisito,-1
Frederico eu,1
Frederico Guilherme I,1
gratuitamente,1
livre e fácil,-1
associado livre,1
elétron livre,-1
queda livre,-1
casa livre,-1
lista livre,-1
fígado livre,-1
Vida livre,1
amor livre,-1
almoço gratis,-1
terminação nervosa livre,-1
imprensa livre,-1
palheta livre,-1
instrumento de palheta grátis,1
livre arbítrio,1
convés de borda livre,-1
nascido livre,1
liberto,1
liberdade,1
liberdades,1
liberta,1
à mão livre,-1
de coração livre,1
carga gratuita,1
aproveitador,1
livremente,1
correio grátis,1
pedra livre,-1
estilo livre,1
roda livre,1
livre,1
roda livre,1
livre arbítrio,1
mulher livre,-1
congelar,-1
congela,-1
congelando,-1
porta francesa,1
azul ultramarino francês,-1
afrancesar,-1
frenético,-1
freneticamente,-1
frenético,-1
frenesi,-1
freqüente,1
fresco,1
peixe fresco,1
Comida fresca,-1
mais fresco,1
mais fresco,1
frescor,1
água fresca,-1
irritar,-1
irritável,-1
inquietamente,1
trastes,-1
irritado,1
freudiano,-1
psicologia freudiana,-1
deslize freudiano,1
freya,1
friabilidade,-1
friável,-1
atrito,-1
sem atrito,-1
atritos,-1
frito,-1
amigo,1
falta de amizade,1
simpatia,1
amigáveis,1
fogo amigo,1
amizade,1
fritas,1
maldito,-1
maldito,-1
susto,-1
amedrontar,1
assustador,-1
assustadoramente,-1
assustador,-1
assustadoramente,-1
frígido,-1
frieza,1
frigorífico,-1
com franjas,-1
genciana com franjas,1
franjas rosa,1
alegremente,1
frivolidade,1
frívolo,-1
levianamente,1
frivolidade,-1
brincar,1
do coração,1
folhagem,1
frente,-1
queimador dianteiro,-1
linha de frente,-1
corredor da frente,1
eminência frontal,1
fachada,-1
para a frente,1
frore,-1
geada,-1
Queimadura por frio,-1
congelado,-1
fosco,1
friamente,-1
frieza,-1
espuma na boca,-1
espumante,1
espumando,-1
carranca,-1
franzindo a testa,-1
congelou,-1
congeladas,-1
frutificar,1
frugal,1
frugalmente,1
frugalidade,1
frutífero,1
fecundidade,1
frutificação,1
infrutífero,-1
inutilmente,-1
inutilidade,-1
frutado,-1
frutífero,1
desleixado,-1
mal-humorado,1
desleixado,1
frustrar,-1
frustrado,-1
frustra,-1
frustrante,-1
frustrantemente,-1
frustração,-1
frustrações,-1
fritar,-1
ftw,1
Porra,-1
Idiota,1
porra,1
algas fucóides,-1
doce de açúcar,-1
combustível,-1
fumaça,-1
fugaz,-1
felpudo,-1
fugitivo,-1
vagamente,-1
fugu,1
realizada,1
cumprimento,1
cumprimento,1
fulgurante,1
fulgurante,1
sangue puro,-1
desenvolvido,1
complemento completo,1
vestido completo,1
comprimento total,1
jaqueta de metal cheia,-1
professor titular,1
radiador cheio,1
escala completa,-1
tempo total,1
plenitude,1
totalmente,1
de pleno direito,1
fulminante,-1
fulminar,1
ácido fumárico,-1
atrapalhar,-1
fumaça,-1
carvalho fumegante,-1
vapores,-1
Diversão,1
funcional,1
distúrbio funcional,-1
analfabeto funcional,1
funcionalismo,1
funcionalidade,1
analfabeto funcional,1
fundamentalismo,-1
fundamentalista,-1
fundamentalmente,1
financiado,-1
fungível,1
fungicida,1
fungo,-1
semelhante a um fungo,-1
funiculite,-1
esquisito,-1
forma de funil,1
de maneira engraçada,-1
engraçado,-1
pelagem,-1
mobiliar,1
furioso,-1
furiosamente,1
parecido com pêlo,-1
furor,-1
furor,-1
mais longe,1
furtivo,1
furúnculo,-1
furunculose,-1
fúria,-1
murcha de fusarium,-1
fusível,1
fuzilaria,-1
discutir,-1
meticulosamente,1
agitação,1
espalhafatoso,1
fustigar,-1
bolorento,-1
Fútil,-1
inutilmente,-1
futilidade,1
futuro,1
dia futuro,-1
sem futuro,-1
futurista,1
futurista,1
penugem,-1
difuso,1
Fiodor Mikhailovich Dostoiévski,-1
tagarelar,-1
víbora do gabão,-1
Gabriel,1
gadus morhua,1
gafe,-1
gafe,-1
alegria,1
alegremente,1
ganho,1
ganhou,1
ganhador,1
lucrativo,1
lucrativamente,1
ganhando,1
proveitosamente,1
ganhos,1
contradizer,-1
opositor,-1
galactosemia,-1
galã,1
satélite galileu,1
telescópio galileu,-1
fel,-1
galante,1
galantemente,1
irritado,-1
mal-humorado,-1
ácido gálico,-1
irritante,-1
irritantemente,-1
galope,-1
ritmo de galope,1
pássaro de forca,1
fel,-1
abundância,1
galvanismo,1
galvanização,1
galvanizar,-1
galvanização,-1
jogos,-1
corajosamente,1
jogo,-1
raio gama,-1
arriscado,-1
gama,1
ganesha,1
estupro coletivo,-1
gângster,-1
Gap = Vão,-1
fenda dentada,-1
bocejar,-1
escancarado,-1
traje,-1
lixo,1
garcinia hanburyi,-1
Jardim do Eden,1
caracol de jardim,-1
morango de jardim,1
gargarejo,-1
espalhafatoso,-1
manteiga de alho,-1
de alho,-1
reunir,1
bomba de gás,1
cheio de gás,-1
bebedor de gás,-1
à prova de gás,-1
gasoso,-1
suspiro,-1
gasoso,-1
úlcera gástrica,-1
gastrina,-1
gastrite,-1
distúrbio gastrointestinal,-1
gastronomia,1
acidente de portão,-1
mesa de apoio,1
porta de entrada,-1
desajeitado,-1
desajeitamento,-1
doença de gaucher,1
ostentação,-1
espalhafatoso,-1
medidor,1
gauguinesco,1
manopla,-1
gauri,1
gavagem,-1
gavialidae,1
bocejar,-1
curioso,1
desajeitado,-1
gazela subgutural,1
nerd,-1
mais nerd,1
nerd,1
velhote,-1
gelechiidae,1
gema,1
gemífero,1
gêmula,1
gemas,1
papel de gênero,-1
genealogicamente,1
em geral,-1
garantia geral,-1
Director Geral,1
propósito geral,-1
veredicto geral,1
generalizado,-1
distúrbio de ansiedade generalizada,1
Princípios contábeis geralmente aceitos,1
genérico,-1
genericamente,-1
generosidade,1
generoso,-1
generosamente,1
genebrino,1
genial,1
genialidade,1
cordialmente,1
personalidade genital,1
tortura genital,-1
gênio,1
genocídio,-1
genoise,-1
cavalheiro,-1
gentilmente,1
gentio,-1
gentileza,1
□ Gentil,1
cavalheiro,1
cavalheiresco,1
acordo de cavalheiros,1
mais gentil,1
suavemente,1
genuflexão,1
genuíno,-1
autenticidade,-1
gênero actinomyces,-1
gênero ailurus,-1
gênero albugo,-1
gênero amia,-1
gênero ammodytes,-1
gênero anfibolips,-1
gênero anfisbaenia,-1
gênero anarhichas,-1
gênero anasa,-1
gênero anchusa,-1
gênero anguis,-1
gênero anoectochilus,1
gênero anopheles,-1
gênero anser,-1
gênero antheraea,1
gênero anthonomus,-1
gênero apus,-1
gênero arcella,-1
gênero argonauta,-1
gênero arius,-1
gênero armadillidium,-1
gênero armeria,-1
gênero arnoseris,1
gênero asarum,-1
gênero auricularia,-1
gênero bacteroides,-1
gênero balanus,-1
gênero bathergus,1
gênero blennius,-1
gênero blissus,-1
gênero boehmeria,-1
gênero borrelia,1
gênero bothrops,1
gênero brachychiton,-1
gênero brama,-1
gênero branta,-1
gênero bruchus,-1
gênero bungarus,-1
gênero burmannia,1
gênero buteo,1
gênero buxus,-1
gênero cabassous,1
gênero caprimulgus,-1
gênero caranx,-1
gênero carcharhinus,-1
gênero catacala,-1
gênero catha,1
gênero cebuella,1
gênero cebus,-1
gênero centrocercus,-1
gênero ceratophyllum,1
gênero ceratopogon,-1
gênero cercospora,1
gênero cercosporella,-1
gênero certhia,-1
gênero chaetodon,-1
gênero chalcis,-1
gênero chamaeleon,-1
gênero chauna,-1
gênero chelifer,-1
gênero quimera,-1
gênero chironomus,-1
gênero clamídia,-1
gênero chloranthus,-1
gênero chlorophyllum,1
gênero cirsium,-1
gênero cladonia,1
gênero clathrus,-1
gênero claviceps,1
gênero Cleome,-1
gênero clintonia,-1
gênero cnicus,1
gênero comatula,1
gênero convallaria,-1
gênero cordaites,1
gênero crocodylus,-1
gênero cronartium,-1
gênero cryptobranchus,-1
gênero ctenocephalus,1
gênero copressus,-1
gênero cuterebra,-1
gênero cypraea,1
gênero dactilopio,-1
gênero dasyatis,-1
gênero daucus,-1
gênero delphinus,-1
gênero dermacentor,1
gênero diacalpa,-1
gênero diapensia,-1
gênero dicamptodon,-1
gênero dicranum,-1
gênero dimocarpus,1
gênero diodon,-1
gênero dipodomis,1
gênero echinococcus,1
gênero elaeocarpus,-1
gênero elephas,-1
gênero eleutherodactylus,-1
gênero endamoeba,-1
gênero entoloma,-1
gênero entomophthora,-1
gênero euarctos,-1
gênero eumenes,-1
gênero fenusa,1
gênero fistularia,-1
gênero forficula,-1
gênero formicarius,-1
gênero frankliniella,-1
gênero fucus,-1
gênero galeocerdo,-1
gênero gasterosteus,-1
gênero gastroboletus,-1
genero gazela,-1
gênero genetta,1
gênero ginkgo,-1
gênero helvella,-1
gênero hipopótamo,-1
gênero homo,-1
gênero hyacinthus,-1
gênero lactobacilos,-1
gênero lêmure,-1
gênero leptospira,1
gênero loris,-1
gênero mola,-1
gênero mucor,-1
gênero micobactéria,1
gênero micoplasma,-1
gênero nautilus,-1
gênero osmunda,-1
gênero piroplasma,-1
gênero plasmodium,-1
gênero pythium,-1
gênero rhizopus,-1
gênero rickettsia,-1
gênero sciara,-1
gênero sivapithecus,-1
gênero spirula,-1
gênero squilla,-1
gênero streptomyces,-1
gênero tamanduá,-1
tripes do gênero,-1
gênero treponema,-1
gênero trogon,-1
gênero verticillium,1
gênero vireo,-1
cúpula geodésica,1
geograficamente,1
geologicamente,1
geometricamente,1
george bryan brummell,1
george eu,1
Jorge II,1
Jorge III,-1
geossíncrono,-1
geotropismo,1
guerra bacteriológica,-1
abelha alemã,-1
germander,-1
alemão,1
germanidade,1
germânio,1
livre de germes,1
germicida,1
germe,-1
gerrhonoto,-1
gerrymander,1
gestalt,-1
psicologia da gestalt,1
gestar,1
pegue,1
obter um cheiro,1
chegar em,1
abaixe-se,-1
entrar,1
sai fora,1
me dou bem com,1
sair,-1
ficar rico,-1
obter as mercadorias,-1
fica bem,1
obtenível,1
gêiser,-1
medonho,-1
pepino,-1
gueto,-1
fantasma,-1
fantasma,-1
fantasmagoria,1
canibal,-1
hormônios GI,1
gigante,-1
hissopo gigante,-1
moa gigante,1
giardíase,-1
tagarelar,-1
ácido giberélico,-1
rabiscos,-1
forca,-1
gigante,-1
zombar,-1
vertiginoso,-1
Presente,1
cavalo de presente,-1
embrulho de presente,1
embalagem de presente,1
dotado,1
gigahertz,-1
gigantismo,-1
gigo,-1
gilgamesh,1
gillie,-1
borda dourada,1
truque,-1
enganado,-1
truque,-1
truques,-1
enigmático,-1
refrigerante de gengibre,-1
cheiro de gengibre,-1
cautelosamente,1
gengivite,-1
giovanni jacopo casanova de seingalt,1
giulio de' medici,1
dar,-1
dê uma buzina,-1
dar uma vez,1
desistir,-1
doar,-1
doação,-1
doador,-1
glabrescent,-1
glabro,-1
glaciar,-1
glacial,-1
alegre,-1
mão feliz,1
alegrar,1
contente,1
clareira,-1
de bom grado,1
alegria,1
alegre,1
alegria,-1
glamoroso,1
encanto,1
glamourizar,1
glamoroso,1
mormo,-1
carcinoma glandular,-1
brilho,1
gritantemente,1
brilho,1
vítreo,1
glauco,1
esmalte sobre,-1
vidrado,-1
alegria,1
alegre,1
alegremente,1
gonorréia,-1
loquaz,1
levianamente,-1
vislumbre,1
cintilante,1
cintilante,1
glis,-1
brilhar,1
brilhante,1
falha,-1
falhas,-1
brilho,1
brilho,1
regozijar-se,1
regozijando-se,-1
regozijando-se,1
gloquídio,-1
glomerulonefrite,-1
melancolia,-1
tristemente,-1
sombrio,-1
glop,-1
glorificação,1
glorificar,1
glorioso,-1
gloriosamente,1
glória,-1
brilhantemente,1
glossite,-1
glossodinia,-1
luva,-1
anestesia de luva,-1
luva de couro,1
enluvado,-1
sem luvas,1
brilho,1
carrancudo,-1
carrancudo,1
brilhante,1
brilhantemente,1
glucosamina,1
glicose,1
glicosúria,1
taciturno,-1
melancolia,-1
glúon,1
excesso,-1
glutamato,-1
glutamina,1
ácido glutâmico,-1
dieta livre de glúten,-1
gulosamente,1
ácido glicérico,-1
glicerol,-1
glicol,1
glicosúria,1
mosquito,1
gnátio,-1
roer,-1
roendo,-1
gnomo,1
gnomo,-1
vai,1
Percorrer um longo caminho,1
dar a volta,-1
vá como quiser,-1
ir mal,-1
descer,-1
ir longe,1
ir para,1
ir para quebrar,-1
Sair,1
sair meio engatilhado,-1
saia,-1
passar por cima de,1
Vá por partes,-1
ir para os cães,-1
ir para cima,1
pó de goa,-1
incitar,-1
incitar,-1
meta,1
devorar,1
gobbledygook,-1
chocado,-1
Deus,1
muito desagradável,-1
temente a deus,1
concedido por Deus,1
Deus manda,1
a vontade de Deus,1
sabedoria de deus,1
maldito,-1
divino,1
piedade,1
piedoso,1
dádiva de Deus,1
Boa Sorte Vá com Deus,1
óculos,-1
indo,-1
passando,1
golconda,1
ouro,-1
febre de ouro,-1
padrão-ouro,1
batedor de ouro,1
tijolo de ouro,-1
dourado,-1
era de ouro,-1
verde dourado,-1
paraquedas dourado,1
tarambola dourada,1
batata dourada,1
regra de ouro,1
baço dourado,-1
olho dourado,-1
mina de ouro,1
goldoni,1
golliwogg,-1
gomphotherium,-1
se foi,-1
gongorismo,-1
gongorista,-1
gonorréia,-1
Boa,1
bom e,1
bom ovo,1
bom o bastante,1
bem humorado,1
boa sorte,1
amuleto de boa sorte,1
boas maneiras,1
boa natureza,1
bem-humorado,1
de boa índole,1
bom menino,1
boa parte,1
boa pessoa,1
bom espírito,1
bom temperamento,1
bom temperamento,1
bom tempo,1
bom tempo,1
Boa palavra,1
bom,1
bem,1
bondade,1
boa vontade,1
bom bom,1
bobo,-1
à prova de bobagens,-1
pateta,-1
o Google,-1
prossiga,-1
bom,1
bomoo,1
ganso,-1
passo de ganso,1
górdio,-1
nó górdio,-1
sangue,-1
linda,1
maravilhosamente,1
desfiladeiro,-1
coral gorgônia,1
gorila gorila grauri,1
sem graça,-1
sangrento,-1
gosainthan,1
Evangelho,1
verdade do Evangelho,1
teia,-1
fofoca,-1
gótico,-1
arco gótico,1
arquitetura gótica,1
guache,1
goivador,1
cabaça,-1
gourmandismo,1
gourmet,1
gotoso,-1
governo,1
governável,1
governando,1
Governador geral,1
vestido,-1
vestido,-1
gp,-1
graça,1
graça de Deus,1
gracioso,1
graciosamente,1
graciosidade,1
sem graça,-1
sem graça,1
graciosidade,1
gracillaridae,1
gracioso,1
graciosamente,1
graciosidade,1
grácula,1
graduável,1
oposição graduável,1
avaliar,1
gradual,-1
gradualidade,-1
diplomado,1
graduado,1
graduação,1
grafite,-1
enxerto,-1
grão,-1
álcool de cereais,-1
granulado,-1
gram negativo,-1
caso gramatical,1
grande,1
grã-duquesa,1
grande guignol,-1
grande mal,1
grande mal epilepsia,-1
grão-mufti,1
grand teton,1
grande passeio,1
grande dama,1
nobre,1
grandeza,1
grandioso,1
grandiosamente,1
grandiosamente,1
grão-mestre,1
granito,-1
nó de vovó,-1
vovó ferreira,-1
conceder,1
granularidade,-1
granulífero,-1
granulócito,-1
granulocitopenia,-1
granuloma,-1
granuloma venéreo,-1
tamanho de uva,1
casca de toranja,-1
gráfico,1
graficamente,1
grafologia,-1
agarrar,-1
agarrando,-1
coberto de grama,-1
grama rosa,1
raízes de grama,1
gafanhoto,1
sem grama,-1
grato,-1
queijo ralado,-1
grato,1
agradecido,1
gratificação,1
satisfeito,1
gratifica,1
satisfazer,1
gratificante,1
gratificantemente,1
ralar,-1
gratidão,-1
gratuitamente,1
gratulatório,1
gravemente,-1
ladrão de túmulos,-1
gravitar,1
gravitacionalmente,1
gráviton,-1
bomba de gravidade,-1
trem da alegria,-1
pastar,-1
graxa,-1
à prova de graxa,1
gordurosa,1
gorduroso,-1
excelente,1
Grande cuidado,1
sobrinhos-netos,1
grandes pirineus,1
grande ambrósia,1
maior,1
o melhor,1
muito,1
grandeza,1
ambição,-1
avidamente,1
ambicioso,1
verde,-1
cinza verde,1
cego verde,-1
cegueira verde,-1
Dragão Verde,-1
ouro verde,-1
ervilha verde,1
pulgão verde pêssego,-1
sujeira verde,-1
mosca verde,1
verdureiro,1
enjôo,-1
jardineiro,1
fratura em galho verde,-1
madeira verde,1
saudar,1
gregário,-1
sociabilidade,-1
lei de Gresham,1
área cinza,-1
acinzentado,-1
rosa acinzentado,-1
cinza,-1
engarrafamento,-1
pesar,-1
queixa,1
queixas,-1
lamentar,-1
luto,-1
doloroso,-1
gravemente,1
grelhado,1
sinistro,1
careta,-1
sombriamente,1
grimório,1
sorriso,1
moer,-1
esmerilhamento,-1
firmeza,1
queixa,-1
queixas,-1
terrível,-1
cartilagem,-1
arenito,-1
arenoso,-1
gemidor,-1
merceeiro,-1
preparado,1
tatear,1
tateando,-1
às apalpadelas,1
bruto,1
grosseiramente,-1
grotesco,-1
grotesco,1
rabugento,-1
resmungar,-1
rabugento,-1
besouro terrestre,-1
cabo terra,1
abordagem controlada no solo,-1
fogo de chão,-1
ruído do solo,-1
rolo de terra,1
ondulação do solo,-1
inovador,1
cobertura do solo,-1
infundado,-1
grupo,1
perdiz,-1
dores de crescimento,-1
estação de crescimento,1
rosnar,-1
rosnando,-1
crescimento,-1
estoque de crescimento,1
grub,-1
sujeira,-1
sujo,-1
rancor,-1
rancores,-1
relutante,-1
de má vontade,1
horrível,-1
terrivelmente,1
rude,-1
rudemente,1
gruidae,-1
resmungar,-1
resmungar,-1
mal-humorado,-1
mais rabugento,-1
mal-humorado,-1
mau humor,-1
rabugento,-1
mal humorado,-1
sujo,1
grunhido,-1
garantia,1
cautelosamente,1
Espírito Guardião,1
força de guerrilha,-1
estimativa,-1
orientação,1
unidade de bomba guiada 28,1
astúcia,1
culpa,-1
culpa por associação,-1
pontada de culpa,-1
cheio de culpa,1
culpado,1
culpa,-1
inocente,1
culpado,-1
consciência pesada,-1
guimpe,-1
guinness,1
golfo,-1
gaivota,1
credulidade,1
crédulo,1
engolindo em seco,-1
Chiclete,-1
goma laca,-1
abscesso dentário,-1
goma de mascar,-1
gomose,-1
gomoso,-1
bom senso,1
gung ho,1
jorrar,1
jorrando,-1
jorrando,1
jovial,1
rajada,1
gustativo,1
gosto,1
covarde,-1
covardia,-1
corajoso,1
calha,-1
guturalmente,1
beber,1
ginástica,1
gymnogyps,1
gymnopilus validipes,-1
gimnosperma,-1
gymnosporangium juniperi virginianae,-1
Ginobase,-1
ginofobia,-1
ginóforo,-1
giroscópio,-1
giromitra gigas,-1
giroscópico,1
habacuque,-1
formação de hábitos,-1
habitabilidade,1
habitado,-1
aborto habitual,1
habituação,1
hábito,1
hackear,-1
hacker,-1
arrepios,-1
hacks,-1
hemodorum,-1
hemoproteídeos,-1
hemoproteus,-1
hemulidae,1
hagadá,-1
Ageu,-1
abatido,-1
abatido,1
pechinchar,-1
pechinchador,-1
saudação,1
salve companheiro bem conhecido,1
ave maria,1
chuva de granizo,-1
camisa de cabelo,-1
camisa de cabelo,-1
Calvo,-1
calvície,-1
fratura da linha do cabelo,-1
perda de cabelo,-1
divisor de cabelo,1
dilacerador,1
peludo,-1
raiz peluda,1
hajj,-1
hakham,1
halal,1
alabarda,1
idílico,1
são,1
metade,-1
meia e meia curativo,1
meio século,1
meio galo,-1
meio enlouquecido,-1
meio resistente,-1
sem entusiasmo,1
metade do comprimento,1
metade do salário,-1
meio mar sobre,-1
metade do tamanho,-1
meia hora,1
indiferente,-1
sem entusiasmo,-1
halitose,-1
hallel,1
Aleluia,1
marca,1
marcas registradas,1
olá,1
santificado,1
alucinar,-1
alucinando,-1
alucinação,-1
alucinatório,-1
alucinógeno,1
mancha de halo,-1
mancha de auréola,-1
haloperidol,-1
halófilo,-1
hesitantemente,1
ator de presunto,-1
hamadríade,1
hamélia,1
hameln,1
aldeia,-1
martelo,-1
martelado,1
hammy,1
dificultar,-1
dificultado,-1
tendão,-1
mão,1
batendo palmas,1
Mão na luva,1
mão a mão,1
mão na boca,-1
manivela,1
deficiência,1
deficiente,-1
artesanato,1
mais prático,1
pico de utilidades,1
com facilidade,1
praticidade,1
manusear com luvas de criança,1
sem alças,-1
apoio de mão,1
mãos para baixo,1
mãos fora,-1
bonito,1
generosamente,1
beleza,1
handwear,1
especialista em caligrafia,-1
útil,1
pendurar,1
asa delta,-1
desligar,1
rainha do hangar,-1
cão de caça,-1
parede suspensa,1
unha,-1
trava,-1
lenço,1
Hans c. j. grama,1
hanuman,1
casual,-1
infeliz,-1
haplosporidiano,-1
acontecer,-1
mais feliz,1
Felizmente,1
felicidade,1
feliz,1
Chance feliz,1
haptoglobina,1
arenga,-1
molestar,-1
assediado,-1
assedia,-1
assédio,-1
abrigando,-1
portos,-1
duro,-1
cozido duro,-1
queijo duro,-1
carvão duro,-1
núcleo duro,1
muito lutado,1
golpe duro,-1
chumbo duro,-1
linha dura,-1
forro duro,-1
direito duro,-1
caranguejo de casca dura,-1
casca dura,-1
tempo difícil,1
tempos difíceis,-1
difícil de agradar,1
trabalha duro,1
duro,-1
hardcore,1
capa dura,-1
endurecer,-1
endurecido,-1
endurecimento,-1
cabeça-dura,-1
de coração duro,-1
mais resistente,1
robustez,1
linha dura,1
linha dura,-1
linha dura,-1
dureza,-1
difícil,-1
dificuldade,-1
dificuldades,-1
erro de hardware,-1
resistente,1
Hare Krishna,1
haredi,-1
prejuízo,-1
prejudicado,-1
prejudicial,-1
inofensivo,-1
inofensivamente,1
harmonioso,1
harmoniosamente,1
harmonia,1
harmonizável,1
harmonização,1
harmonizar,1
harmonizado,1
harmonia,1
prejudica,-1
aproveitar,1
antílope aproveitado,1
harpia,-1
bruxa,-1
atormentado,-1
grade,-1
severo,-1
asperamente,-1
aspereza,-1
guindaste de cervo,1
lua cheia,-1
foi,-1
casa de haxixe,-1
aborrecimento,-1
problema,-1
incomodado,-1
aborrecimentos,-1
folha de pressa,1
pressa,-1
precipitadamente,-1
precipitação,-1
apressado,-1
Escotilha,-1
homem machado,1
odiar,-1
correio de ódio,-1
odiado,-1
odioso,-1
odiosamente,1
ódio,-1
incitador de ódio,-1
Odiador,-1
odiadores,-1
odeia,-1
Hatha Yoga,-1
hachura,-1
odiando,-1
sem chapéu,-1
ódio,-1
odiado,-1
altivamente,1
altivo,-1
transportador,1
assombro,-1
assombrada,1
assombroso,-1
culinária gourmet,1
tenho,-1
Divirta-se,-1
está chegando,1
destruição,-1
hawala,-1
falcão,-1
falcatrua,1
gavião,-1
ceifa,1
descontrolado,-1
perigo,-1
seguro de risco,-1
perigoso,-1
confusão,-1
nebulosidade,1
nebuloso,-1
colesterol HDL,1
ele bode,-1
dores de cabeça,-1
cabeça e ombros acima,1
praga de cabeça,-1
cabeça fria,-1
chefão,1
de cabeça erguida,-1
dor de cabeça,-1
dores de cabeça,-1
dirigido,-1
Caçador de cabeças,-1
sem cabeça,-1
título,1
manchete,-1
precipitado,1
progresso,1
curar,1
assistência médica,-1
comida saudável,1
perigo à saúde,1
plano de saúde,-1
assistência médica,1
prestação de cuidados de saúde,1
saudável,1
salubridade,1
mais saudável,1
saudavelmente,1
saúde,1
saudável,1
amontoar,1
Ouça,1
audível,1
ouviu,1
deficiente auditivo,1
deficiência auditiva,-1
evidência de boato,-1
regra de boatos,-1
coração,-1
coração e alma,1
ataque cardíaco,-1
doença cardíaca,1
insuficiência cardíaca,-1
em forma de coração,1
coração a coração,1
batimento cardiaco,1
desgosto,-1
Destruidor de corações,-1
comovente,-1
dolorosamente,-1
azia,-1
animar,1
animador,1
sincero,1
cordialmente,1
manzanita heartleaf,1
sem coração,1
sem coração,1
crueldade,-1
comovente,-1
triste,-1
desgosto,-1
coração,1
comovente,1
caloroso,1
aquecer,1
prostração de calor,-1
escudo térmico,-1
aquecível,1
aquecido,1
pagão,-1
saudável,-1
insolação,-1
levantar,-1
paraíso,1
celestial,1
levanta,-1
fortemente,1
levantando,-1
pesado,1
armado pesado,1
pés pesados,-1
mão pesada,-1
pesado carregado,-1
levantamento pesado,-1
membros pesados,1
creme de leite pesado,1
coração pesado,-1
coração pesado,-1
peso pesado,-1
Hebe,-1
hebefrênico,-1
hebetude,-1
hebreus,-1
diabos,-1
heckelphone,1
importunar,1
interpelado,-1
provoca,-1
frenético,-1
agitadamente,1
hectógrafo,-1
cerca,-1
cacto ouriço,1
hedonismo,-1
hedonista,1
atento,1
desatento,-1
descuidadamente,-1
robusto,-1
hegemonismo,-1
hegemônico,-1
hegemonia,-1
aumentando,1
hediondo,-1
hediondo,-1
herdeiro aparente,-1
hejira,1
helicobacter pylori,-1
heliozoário,1
helix pomatia,1
inferno,-1
decidido,1
inferno para pagar,-1
heleborino,-1
helenismo,1
Cão de Caça do Inferno,-1
diabo,-1
infernal,-1
infernos,-1
capacete,-1
em forma de capacete,1
com capacete,-1
helmintíase,1
heloderma suspeito,-1
ajuda,1
ajude-se,-1
ajudou,1
útil,1
útil,1
ajudando,1
desamparado,-1
impotente,-1
desamparo,1
ajudante,1
bagunçado,-1
helvella sulcata,-1
bainha em,1
hematocolpo,-1
hematoma,-1
hematúria,1
hemeralopia,-1
hemerocalidaceae,-1
hemimetamorfose,-1
hemimetamorfo,-1
hemingwayesque,1
hemiparasita,1
hemiramphidae,-1
hemofil,-1
hemoglobinemia,-1
hemoglobinopatia,-1
hemolítica,-1
anemia hemolítica,-1
hemofilia b,-1
hemofílico,-1
hemoptise,-1
hemorroidectomia,1
hemossiderose,-1
gravata de cânhamo,-1
galinha,1
por isso,1
dominado,-1
coma hepático,-1
ducto hepático,-1
lobo hepático,1
hepatite,-1
vírus da hepatite,-1
Hepatite C,-1
hepatite delta,-1
refluxo hepatojugular,-1
hepatotóxico,-1
hepatotoxina,-1
arauto,1
heráldico,-1
erva,1
Jardim de ervas,-1
herbáceo,-1
fitoterapia,1
hercúleo,-1
ataxia espinhal hereditária,-1
hereditariedade,1
ataxia cerebelar hereditária,-1
neuropatia motora e sensitiva hereditária,-1
heresia,-1
herege,-1
herético,-1
herança,1
hermafroditismo,1
hermeticamente,1
eremita,1
herói,1
adoração do herói,1
heróico,1
heróico,1
heroicamente,1
heroína,-1
heroína,1
heroicizar,1
heróis,1
herpangina,-1
herpes,-1
herpes genital,-1
vírus herpes varicela zoster,-1
vírus do herpes,-1
vírus herpes zoster,-1
salada de arenque,-1
hesitação,-1
hesitante,-1
hesitante,-1
hesitantemente,1
hesitante,-1
acalme-se,1
heterantera,-1
heterocíclico,-1
heterodáctilo,1
heterodoxo,1
heterogeneidade,-1
heterogêneo,-1
heterokontae,-1
heterólogo,-1
heterologia,1
heterometabolia,1
anticorpo heterófilo,-1
heteroplóide,-1
inseto heteróptero,-1
heterosporo,1
heterotrófico,-1
heterozigoto,-1
hexamita,1
ácido hexanodióico,-1
nogueira,-1
ocultação,1
ocultar,-1
medonho,-1
horrivelmente,-1
hediondez,-1
esconderijo,1
hierarquicamente,1
hierático,1
Alto,-1
alto e baixo,1
arma de alto ângulo,1
de costas altas,1
teto alto,1
alta comédia,1
alto comissário,1
alto coroado,1
lipoproteína de alta densidade,1
cara de pau,1
alto explosivo,1
alta fidelidade,1
altivo,-1
habilidosamente,1
Cavalo alto,1
alto interesse,-1
pulo alto,1
chave alta,1
alto nível,1
alto baixo,1
alta massa,1
mente elevada,1
pescoço alto,1
alta performance,1
alta potência,1
alto preço,-1
sumo sacerdote,1
alto princípio,1
alta qualidade,1
alta resolução,1
sinal alto,-1
alto astral,1
alta espirituosidade,1
alto status,1
mesa alta,1
alta tecnologia,1
alta tecnologia,1
alta tensão,1
bilhete alto,1
hora alta,1
alto tom,1
alto topo,1
alta voltagem,1
vento forte,1
arame alto,1
alto rendimento,1
copo alto,1
ligante,-1
aparador,1
intelectual,1
intelectual,1
mais alto,1
maior fator comum,-1
voador,1
aventura nas montanhas,1
realçar,1
altamente,1
