Word,Sentiment
esszenciális thrombocytopenia,-1
lényegesség,1
alapított,1
becsülés,1
esztéta,1
esztétikus,1
esztétikai,1
esztétikus,1
esztétika,1
felbecsülhető,1
becsült adó,-1
becsült adóbevallás,-1
becslés,1
estival,1
elidegenít,1
elidegenedett,-1
elhidegülés,-1
ivarzós,-1
örökkévalóság,1
etakrinsav,-1
ethelred i,-1
éteri,-1
etikai,1
etikai kódex,1
etikusság,-1
etikus,-1
etnikailag,1
etnocentrizmus,1
ethosz,1
etilén-diamin-tetraecetsav,-1
elsárgít,-1
etiolált,-1
elszíntelenedés,-1
etiológiai,1
etiológus,1
etiológiája,1
etikett,1
eton gallér,-1
etimológiai szótár,1
euklideszi axióma,-1
eudémonikus,-1
eugenikus,-1
euglenophyceae,1
euglenophyta,1
eukarióta,1
eukarióta,1
dicsér,1
eumycota,1
eunuch,-1
eufemizmus,-1
eufemisztikusan,1
eufonikus,1
dallamos,1
eufonikus,1
euphorbia exigua,-1
eufória,1
eufórikus,-1
eufórikus,-1
euforikusan,1
eufória,-1
euphrosyne,1
barokk prózastílus,-1
eupnoe,-1
euripides,-1
eurocentrizmus,1
eurovaluta,1
európai keserű,1
euritmia,1
eutrofizáció,-1
elkerülni,1
értékelő,1
elenyésző,-1
evangelizációs,1
párolgási,-1
kitérés,-1
kitérő,-1
kitérően,1
még,1
akár szárnyas levél,1
egyenletes térközzel,-1
egyenletesen,1
egyenletesség,-1
eseménydús,1
mindig változó,1
örökkévaló,1
örök virág,-1
minden,1
minden darab,-1
minden utolsó,1
néha-néha,-1
minden nap,1
mindennapiság,1
minden ember,-1
mindenhol,1
megszerez,-1
kilakoltatás,-1
gonosz,-1
gonosz szem,-1
gonosz lelkű,-1
gonosz szellem,-1
gonosztevő,-1
gonoszság,-1
gonoszságok,-1
kizsigerel,-1
elkerülhető,1
felidéző,1
evolúciósan,1
fejlődik,1
ex barátja,-1
ex címtár,-1
ex gratia,-1
hivatalból,1
súlyosbítja,-1
súlyosbodása,-1
pontosság,1
eltúlozni,-1
túlzott,-1
eltúlozza,-1
túloz,-1
túlzás,-1
felemel,1
túlfűtöttség,1
emelkedett,1
fennkölten,1
felmagasztaló,1
felmagasztalóan,1
példakép,1
példamutató,1
súlyosbít,-1
ingerülten,-1
bosszantó,-1
elkeserítően,1
elkeseredés,-1
excalibur,1
kiváló,1
meghaladja,1
meghaladta,1
meghaladja,1
felettébb,1
meghaladja,1
excel,1
kitűnt,1
kiváló,1
kiváló,1
kitűnt,1
kiválóság,1
kiválóság,1
kiváló,1
kiválóan,1
jeleskedik,1
kivétel,-1
kivételes,-1
kivételesen,1
túlzott,-1
rendkívül,-1
csere,-1
cserélhető,1
kicserélték,-1
jövedéki,-1
jövedéki adó,-1
izgató,1
izgat,-1
izgatott,1
izgatottan,1
izgatottság,1
izgalom,1
izgat,1
izgalmas,1
izgalmasan,1
felkiáltás,-1
kizárni,-1
kirekesztés,1
kizáró szabály,-1
kizárólagosság,1
exkogitatív,1
excogitátor,1
feldörzsöl,-1
felsértés,-1
kinövést okozó,1
kínzó,-1
kínzóan,-1
szenvedés,-1
felmentő,1
megbocsátható,1
mentegető,-1
mentség,-1
kifogásokat,-1
utálatos,-1
utál,-1
utálat,-1
végrehajthatóság,1
végrehajtani,-1
ügyvezető igazgató,1
kiváló,1
példakép,1
példamutató,1
mentes,-1
mentesség,1
gyakorolni,-1
lehámlás,-1
kipufogó,-1
kimerült,-1
kimeríthető,1
fárasztó,1
kimerültség,1
kipufogók,-1
exhibicionizmus,1
exhibicionista,1
felvidít,1
lelkesítő,1
izgatóan,1
jókedv,1
túlzó,-1
buzdít,-1
igényes,1
kevés,-1
száműzetés,-1
létező,-1
egzisztenciális,-1
egzisztenciális kvantor,1
létező,-1
exogám,1
exogén elhízás,-1
felmenteni,1
felmentés,1
túlzó,-1
túlzás,-1
mértéktelenül,-1
ördögűzés,-1
ördögűző,-1
kifüstöl,-1
exostosis,-1
exoterikus,1
egzotikus,1
egzotizmus,1
exotoxin,1
terjeszkedő,1
terjeszkedő,1
kiterjedt,-1
kiterjedten,1
kiterjedtség,-1
elvárni,1
várható,-1
elvárás,-1
várandós,1
várakozóan,1
elvárás,1
várt,-1
elvártság,-1
köptető,1
célszerűség,1
célszerű,-1
gyors,1
gyorsan,1
kiutasítani,-1
fogyó,1
költség,-1
drága,1
drágán,1
drágaság,1
tapasztalt,1
kísérleti,1
szakértő tanú,-1
szakszerűen,1
szakértelem,1
menthető,1
bűnhődik,-1
lejár,-1
lejárt,-1
magyarázat,1
pót-,-1
magyarázható,1
kifejt,1
kifejezett,1
kifejezetten,1
explicitség,1
felrobban,-1
felrobbant,1
kihasználni,-1
kizsákmányolás,-1
kihasználva,1
felfedezés,-1
Fedezd fel,1
robbanás,1
robbanó,-1
robbanóanyag,-1
robbanásveszélyes keverék,-1
kirobbanóan,1
exponenciálisan,1
exportálható,1
kiteszik,1
figyelmeztetés,-1
kitettség,-1
Expressz,-1
kifejezve,1
kifejezhető,1
kifejező,1
kifejezően,-1
kifejezőképesség,-1
kisajátítani,-1
kisajátítás,-1
kiutasítani,-1
kitöröl,-1
tökéletes,1
kitűnően,1
finomság,1
kivéreztető,-1
létező,-1
kiterjeszt,1
kiterjeszteni magát,-1
kiterjedt,1
nagyobbítható,1
kinyújtható,1
enyhítő,1
külső,1
kiirtani,-1
kiirtás,-1
külső,-1
kihalás,-1
eloltani,-1
eloltható,1
kialudt,-1
kiirtható,1
magasztal,1
magasztal,1
kicsikarni,-1
zsarolás,1
külön-,1
extrakapszuláris műtét,-1
kivonat,-1
kivonható,1
elszívó,1
tanórán kívüli tevékenység,-1
peren kívüli,-1
házasságon kívüli,-1
idegen,-1
rendkívüli módon,1
rendkívüliség,1
rendkívüli,1
extrasystole,-1
pazarlás,-1
extravagancia,1
extravagáns,-1
extravagánsan,-1
szélső,1
szélsőség,1
szélsőségesség,-1
szélsőséges,-1
szélsőségesek,-1
véglet,-1
kivonható,1
külső,-1
kifelé fordulás,-1
extrovertált,-1
gazdagság,1
dús,1
dúsan,1
ujjong,1
ujjongó,1
ujjongás,1
ujjongva,1
szem,1
sugárzó szeme,1
látványelem,1
szemfogás,1
szemrevaló,-1
szem dialektus,-1
szem betegség,1
szemnyitó,-1
szemrím,1
szemgolyó,1
szemrevaló,1
szemrevaló,1
szemű,-1
szemfüles,1
szem nélküli,-1
szemtelenség,1
szemszerű,1
szemceruza,1
szemek,1
szemet bántó,-1
Sasfészek,1
f**k,-1
fabian,1
gyárt,-1
gyártás,-1
mesés,1
mesésen,1
arc,-1
arcmentés,1
szembenéz a tényekkel,-1
szemtől szemben,-1
oldalukkal felfelé,-1
névérték,1
arctalan,-1
felületsimító,-1
aspektus,1
tréfás,-1
tréfásan,-1
szellemesség,1
arcszőrzet,1
arckendő,1
könnyed,-1
megkönnyíti,1
könnyítés,1
elősegítő,1
szemben,-1
hasonmás,1
tény,1
széthúzó,-1
hamis,-1
faktor ix,-1
gyártelep,1
tényleges,1
ténylegesen,1
tényszerűség,1
választható,-1
hóbort diéta,1
divatosan,1
hóbortos,1
elájulni,-1
elhalványul,-1
elhalványult,1
fado,-1
fagin,-1
fajansz,-1
nem sikerül,-1
üzembiztos,1
nem sikerült,-1
hiányában,1
nem sikerül,-1
kudarc,-1
kudarcok,-1
elájul,1
gyengécske,-1
ájulás,-1
becsületes,1
korrekt,1
tisztázat,-1
tisztességes meghallgatás,-1
tisztességes gondolkodású,-1
meglehetősen,-1
méltányosság,1
hajóút,1
tündéri kékmadár,1
tündérkeresztanya,1
tündérpapucs,1
tündérország,1
kész tényként,1
hit,1
hűséges,1
hűségesen,1
hűség,1
hűtlen,-1
hamisítvány,-1
esik,1
essen az egész,1
bedől,1
kegyvesztetté válik,1
szerelembe esni,1
ember bukása,1
leesik,-1
kiesik,1
elmarad,1
elmaradnak,-1
tévedések,-1
csalóka,-1
hamisan,-1
félrevezetés,-1
tévedés,-1
bukódeszka,-1
elesett,-1
esendő,-1
eső,-1
kiesik,-1
ugar,-1
esik,-1
hamis,-1
hamis hit,-1
téves bebörtönzés,-1
hamis penészgomba,1
hamis csalán,-1
hamis visszaküldés,-1
műfog,1
hamis ítélet,-1
hazugság,-1
hamisan,-1
fejhang,1
meghamisítani,-1
akadozik,-1
megingott,-1
hírnév,1
híres,1
ismerős,1
ismertség,1
ismerkedjen,1
meghitten,1
család akeridae,-1
albuginaceae család,-1
család alliaceae,-1
család aloeaceae,-1
alstroemeriaceae család,-1
család anguidae,-1
család anomiidae,1
aphyllanthaceae család,-1
család arcae,-1
család arctiidae,-1
ariidae család,-1
armadillidiidae család,-1
család asilidae,-1
család atropidae,-1
belemnitidae család,-1
család belonidae,1
család bombyliidae,-1
bradypodidae család,1
család carabidae,-1
család ceratopogonidae,-1
család chalcididae,-1
chlamydiaceae család,-1
család chrysomelidae,1
család chrysopidae,-1
cicindelidae család,-1
ciconiidae család,-1
család cleridae,-1
colchicaceae család,-1
comatulidae család,1
család convallariaceae,-1
coreidae család,-1
crocodylidae család,1
dracunculidae család,1
entomophthoraceae család,-1
családi lófélék,-1
Erinaceidae család,1
euglenaceae család,1
család eurylaimidae,-1
családos ember,1
családterápia,1
éhínség,-1
kiéhezett,-1
híres,1
remekül,1
famulus,1
ventilátor,1
legyezőtenyér,1
legyező tracery,1
fanatikus,-1
fanatikus,-1
fanatikusan,1
fanatizmus,-1
fanatikusok,-1
szakértő,1
furcsa,1
elbűvölő,1
fanconi vérszegénysége,1
díszes,-1
divatos ingyenes,-1
harsonaszó,1
rajongók,1
fantáziál,1
fantasztikus,1
fantasztikus,-1
fantasztikusan,1
fantázia,-1
fantods,-1
messze,1
közel és távol,1
messzemenően,-1
túlzás,-1
szélső bal,1
messze,1
komédia,-1
nevetséges,-1
"bohózat, de provokatív",-1
bohózatosan,1
járj jól,-1
túlzás,-1
fartlek,-1
elbűvöl,1
elbűvölő,1
lenyűgözően,1
bűvölet,1
fasciolosis,-1
fasizmus,-1
fasiszta,-1
divat,1
divatos,1
divatosan,1
gyors,1
gyorsan növekvő,1
gyors sáv,1
az elsőszülöttek böjtje,1
gyors tempójú,1
gyorsabban,1
leggyorsabb,1
leggyorsabban növekvő,1
kényes,1
szorgalmasan,1
finnyásság,1
lendületes,-1
zsír,1
Kövér macska,1
Kövér macskák,-1
zsírban oldódó vitamin,-1
délibáb,-1
halálos,-1
halálos baleset,-1
fatalista,1
fatalisztikusan,-1
végzet,-1
végzetesen,-1
Kövér macska,-1
Kövér macskák,-1
végzetes,-1
végzetesen,1
apaság,1
apátlan,-1
atyai,1
kiismerhető,1
mérhetetlen,-1
fáradékonyság,-1
fáradtság,-1
fáradt,-1
fáradtság,-1
kövérkés,1
zsíros,1
Kövér máj,-1
ostobaság,-1
ostoba,-1
ostobán,-1
fatwa,1
hiba,-1
hibakeresés,-1
hibásan,1
hibásság,1
hibátlan,1
hibátlanul,-1
hibákat,-1
hibás,1
fauna,-1
faustian,1
fauvizmus,1
kedvenc,1
kedvenc,1
szívességet,1
kedvező,1
kedvelt,1
kedvenc,1
kedvence,1
szívességet,-1
kedvező,1
kedvező fogadtatás,1
kedvezően,1
kedvenc,1
őzően,-1
faze,-1
megzavarodott,-1
félelem,-1
félelmetes,-1
félve,1
félelem,1
rettenthetetlen,1
félelem nélkül,1
vakmerőség,-1
félelmek,-1
félelmetes,-1
félelmetesen,1
megvalósítható,1
megvalósíthatósága,1
megvalósítható,1
lakomázni a szemét,1
feat,1
madártoll,1
tollpálma,1
tollas,-1
tollas szegély,1
pehelysúlyú,-1
tollas,-1
jellemző gazdag,1
kiemelt,-1
jellegtelen,1
széklet,-1
széklet összenyomódás,-1
szerencsés,1
felelőtlen,-1
hanyagul,1
zavarosság,1
zavaros,-1
termékeny,1
fedelline,1
díj,1
díj egyszerű,1
díj farok,-1
gyenge,-1
erőtlenül,-1
gyenge gondolkodású,-1
gyengeelméjűség,-1
erőtlenül,1
takarmány,1
Visszacsatolás,1
táplálja be,-1
etető,1
érez,1
úgy érezni,1
millió dollárnak érzi magát,1
érzés,-1
érzően,-1
érzéseit,1
kitalál,-1
tettetett,-1
tettetés,-1
fergeteges,1
szerencsét kíván vkinek,1
jókívánság,1
szerencsés,1
szerencsésen,1
boldogság,1
leesett,-1
fickó,1
útitárs,-1
gonosztevő,-1
gonosz,1
nőies,-1
megvéd,-1
lökhárító,-1
feria,-1
fermata,-1
erjedés,1
erjeszthető,1
páfrány nélküli,1
páfrányos,1
vadul,-1
vadság,-1
görény méretű,1
termékeny,1
termékenység,1
megtermékenyíthető,1
termékenyít,1
buzgó,1
buzgón,1
heves,-1
buzgón,1
buzgalom,1
ünneplés,-1
ünnepies,1
ünnepség,1
bűzös,-1
fétis,1
bálványimádó,1
állapot,1
viszály,1
feudálisan,1
adóköteles,-1
láz,-1
lázas szurok,1
lázfa,1
lázas,1
lázas,-1
lázasan,1
lázas,-1
láz,-1
csekély szám,-1
fey,-1
kudarc,-1
beválthatatlan papírpénz,1
füllent,-1
hazudós,-1
rost,1
rostos,-1
fibrines,1
fibroadenoma,-1
fibromeszes,-1
mióma daganat,-1
fibroma,-1
fibromiozitisz,-1
fibrositis,-1
a csont rostos diszpláziája,-1
rostosság,1
ingatag,-1
kitaláció,-1
kitalált,-1
kitalált,-1
fiktív módon,1
kitalált,1
hegedű,-1
hűség,1
izgul,-1
ideges,-1
bizalmi,1
bizalmi,1
bizalmi kötelesség,1
hűbérbirtokosság,1
terület,1
tábornagy,1
ördög,-1
ördögi,-1
ördögien,-1
vad,-1
hevesen,1
tüzességét,-1
tüzes,1
ötven-ötven,-1
harc,-1
koholmány,1
figurális vakság,-1
ábra,1
figurás szövet szövőszék,1
orrszobor,-1
filariális,1
filariasis,-1
filé,-1
filet de boeuf en croute,-1
kalóz,-1
finom,1
filippo brunelleschi,1
tölt,-1
kitölt,-1
megtölt,-1
fillagg,-1
megtöltött,1
fricska,1
filoviridae,-1
piszok,-1
mocskos,-1
fimbriát,1
csal,-1
véglegesség,1
pénzügyi segély,1
pénzügyi ellenőrzés,1
megtalálja,-1
kitalál,-1
bírság,1
jól néz ki,1
finom fogazatú fésű,1
bírságolható,-1
finoman,1
finomság,1
finomabb,1
cicoma,-1
finom gyógynövényeket,1
ravaszság,1
legjobb,1
ujjazott,-1
ujjatlan,-1
ujjszerű,-1
ujjal mutogatva,-1
ujjlenyomat,-1
ujjvédő kötés,-1
válogatós,-1
Befejez,1
befejezett,1
végső,-1
befejező érintés,1
végesség,1
fenyő,-1
Tűz,-1
tűzjelző,-1
tűz hangya,-1
tűzbiztosítás,1
tűzálló,-1
tűzeladás,-1
tűzjáró,-1
szentjánosbogár,-1
védőrostély,-1
tűzálló,-1
Tűzkő,-1
tűzvihar,1
tűz víz,1
tűzvonal,1
cég,-1
szilárdabb,1
szilárdság,-1
elsősegély,1
elsősegélynyújtó állomás,1
első osztály,1
első osztályú kitüntetéses fokozat,1
elsőfokú égés,-1
első az osztályban,1
első éjszakázó,-1
elsőrendű korreláció,1
első osztályú,1
első osztályú,1
első víz,1
fiskális,1
hal,-1
haltetű,1
halfajták,1
halfarkú bit,-1
halfarkú pálma,1
hasadó,1
hasadó,1
hasadó,1
repedések,-1
ököl,-1
fistuloz mar,-1
elfér,1
illesztette a számlát,1
görcsösen,1
fitnesz,1
szerelt,-1
felszerelve,1
lepedő,1
szerelvény,1
alkalmasság,1
fitzgerald,1
ötkaréjos,-1
rögzíteni,1
fix olaj,-1
fixált fagocita,-1
flab,-1
megdöbbent,-1
elképedt,-1
petyhüdten,1
petyhüdt,-1
petyhüdt hólyag,-1
petyhüdt bénulás,-1
zászló,1
zászlós tiszt,1
zászló rang,1
lobogó smugomba,-1
lobogó,-1
botrányos,-1
kirívóan,1
járólap,1
érzék,-1
érzékek,-1
flak,-1
pehely,-1
pelyhes,-1
pelyhességet,-1
pelyhesség,-1
hámlás,-1
pelyhes,1
lángol,-1
lángálló,-1
fellobbanás,-1
fáklyák,-1
lángra lobban,-1
Fáklyák,-1
vaku,-1
szalmaláng,1
visszaemlékezés,-1
feltűnő,1
lombik,1
lakás,1
lapos hasú,-1
lapos lábú,-1
kudarcba fullad,-1
lapos fenekű,1
gondola,-1
laposság,1
hízeleg,1
hízelgő,1
hízelgően,1
hízelgés,1
felfúvódott,-1
flatus enyhítő,1
lapos munka,1
kérkedik,-1
hivalkodó,1
hiba,-1
hibás,1
hibátlan,1
hibátlanul,1
hibákat,-1
bolhabogár,1
bolhacsípés,-1
külvárosi mozi,1
cseperedő,1
menekülni,-1
elmenekült,-1
menekülő,-1
gúnyos fintor,-1
menekül,-1
flottaadmirális,1
múló,-1
hússeb,-1
Flex,-1
flexeril,-1
rugalmasság,1
rugalmas,1
rugalmasság,1
hajlékony,1
pislákoló,-1
vibrálás,-1
pislákoló,1
villog,-1
repülési,1
repülési vonal,-1
röpképtelen,-1
léha,-1
ostobaság,-1
gyenge,-1
kovaköves,1
flip,-1
kihajtható,-1
felelőtlenül,1
flört,-1
kacér,1
kacéran,1
kacér,-1
repül,-1
úszó,1
úszó,-1
árvíz,-1
árad be,1
padló,-1
padlózott,-1
flop,1
flophouse,-1
virágdíszes,-1
virágos,1
hernyóselyem,1
lepényhal,-1
csapongó,-1
virágozni,1
virágzó,1
lisztes,1
gúnyolódás,-1
folyam,-1
virágzott,1
virágzás,1
virágos,1
ingadozik,-1
ingadozó,-1
folyékony,1
folyékonyan,1
bolyhosodás,-1
légkürt,1
szerencse,1
fluoreszcein-izotiocianát,1
fluoreszkáló,1
fluoreszkáló lámpatest,-1
fluorid,-1
fluor-bórsav,-1
fluorborid,-1
fluorouracil,-1
flufenazin,-1
flurazepam-hidroklorid,-1
flush,-1
öblítse le,-1
izgalom,1
fuvola üveg,1
csapkod,1
lebegés rúgás,-1
fényáram,-1
légy,-1
repül vakon,1
éjszakai repülés,1
legyező horgászat,1
magasan repül,1
légyméreg,-1
légyköpéses,1
repülőcsónak,-1
repülő színek,1
repülő holland,1
légysúly,-1
fo,1
fokális epilepszia,-1
fókuszáltan,1
fókusz,1
fókuszált,1
összpontosítás,1
ellenség,-1
magzati szorongás,1
foetid bugbane,-1
magzat,1
bepárásodni,-1
ködösített,-1
ködös,1
ködlámpa,1
fólia,1
hajtogatni,-1
mappát,-1
összecsukható,1
leveles,1
lombos,-1
folie a deux,-1
foliolate,1
néptánc,-1
népetimológia,-1
népies,-1
folliculitis,-1
kövesse,1
végigvigye,1
következő,1
borogatás,-1
kedvel,-1
becéz,1
fondler,1
gyengéden,1
szeretet,1
tápláléktalan,-1
bolond,-1
bolond feladat,-1
bolondok paradicsoma,1
megbolondítva,-1
vakmerő,-1
bolondozás,-1
bolond,1
bolond nő,1
ostobán,-1
ostobaság,-1
üzembiztos,1
futballhős,1
lábánál,-1
lábatlan,-1
szabad,1
lábnyom,1
lábfájós,-1
lábfal,-1
lábmunka,1
hiú,1
csapnivalóság,1
biztosan,-1
ami azt illeti,1
fosztogat,1
türelem,-1
tiltani,-1
tiltott,-1
tiltott gyümölcs,1
tiltó,-1
tiltóan,-1
mesterségesen táplál,-1
erőegység,-1
kényszerű,1
kényszerleszállás,-1
erőteljes,-1
erőteljesen,-1
erővel,1
kikényszeríteni,1
ford,-1
elülső és hátsó vitorla,-1
rossz előérzet,-1
előre sejtetve,-1
külföldi,-1
legelső,1
törvényszéki,-1
előre látni,-1
előrelátható,1
előretörés,-1
előrejelzés,1
előrelátás,1
erdőtűz,-1
erdős,-1
előrelátó,1
bánatpénz,-1
elkobzás,-1
forficula auricularia,-1
forficulidae,-1
kovácsolt,-1
elfelejt,1
feledékeny,-1
önfeledten,1
feledékenység,-1
felejthető,1
megbocsát,1
megbocsátás,1
megbocsátó,1
elnézően,1
elfelejtett,-1
villás,-1
kétségbeesett,-1
kétségbeesett remény,-1
szánalmasan,1
forma,1
hivatalos,1
alakiság,1
formalizált,-1
formalitás,1
formáló,1
korábbi,-1
félelmetes,1
félelmetesen,1
alaktalan,-1
formátlanul,1
képlet,-1
képletes,-1
képlet,1
megfogalmazni,-1
megfogalmazása,-1
paráználkodik,-1
paráználkodás,-1
parázna,-1
elhagy,-1
elhagyott,-1
forseti,1
esküvel tagad,-1
közelgő,1
megerősített,1
fortissimo,1
bátorság,1
véletlen,1
véletlenül,1
véletlenszerűség,1
fortuna,1
szerencsés,1
szerencsére,1
szerencse,1
haladás,-1
foryml,-1
kövület,-1
megkövül,1
fogadott fivér,-1
nevelt lánya,-1
fogadott nővér,-1
nevelt fia,-1
előmozdítása,1
szabálytalan,-1
gaztett,1
csúnyán beszélt,-1
rossz időjárási felszerelés,-1
szabálytalankodott,-1
piszkosan,-1
ocsmányság,1
alapító,-1
Négyszáz,-1
négy betűs szó,-1
négyrétegű,1
négy szárnyú repülő hal,-1
négy éves,1
négykezes,-1
négyszögben,1
negyedik keresztes hadjárat,-1
negyedik kamra,-1
tyúkkolera,-1
szárnyas kártevő,1
madarász,-1
róka,-1
rókafarkú orchidea,1
perpatvar,-1
fraktál,-1
morcos,-1
törékenyen,1
törés,-1
törékeny,-1
törékenység,-1
töredék,1
töredezettség,1
töredezett,-1
illatos,1
törékeny,1
keretezés,1
törékeny,1
törékenység,-1
őszinte,1
Franklin,1
őszinteség,1
őrjöngő,-1
eszeveszetten,-1
eszeveszetten,-1
testvérileg,1
csalás,-1
csalás a törvényben,1
csalás,-1
csaló,-1
csalárd módon,-1
teli,-1
kopott,-1
rojt,-1
összetört,-1
szörnyszülött,-1
rohadt,-1
szeszélyes,1
furcsán,-1
őrültség,-1
korcsok,-1
furcsa,-1
Frederick i,1
Frederick William i,1
ingyenes,1
ingyenes és egyszerű,-1
szabad munkatárs,1
szabad elektron,-1
szabadesés,-1
ingyenes ház,-1
ingyenes lista,-1
szabad máj,-1
szabadon élni,1
szabad szerelem,-1
ingyen ebéd,-1
szabad idegvégződés,-1
szabad sajtó,-1
szabad nád,-1
ingyenes nádhangszer,1
szabad akarat,1
szabadoldali fedélzet,-1
szabadon született,1
kiszabadult,1
szabadság,1
szabadságjogokat,1
felszabadult nő,1
szabadkezes,-1
szabadszívű,1
freeload,1
ingyenélő,1
szabadon,1
freemail,1
terméskő,-1
szabad stílus,1
szabadonfutó,1
szabadonfutó,1
szabadon futó,1
szabad akarat,1
szabadasszony,-1
fagy,-1
lefagy,-1
fagyasztó,-1
francia ajtó,1
francia ultramarin kék,-1
franciázni,-1
őrületes,-1
frenetikusan,-1
dühöngő,-1
örület,-1
gyakori,1
friss,1
friss hal,1
friss élelmiszerek,-1
frissebb,1
legfrissebb,1
frissesség,1
édesvízi,-1
izgulni,-1
bosszús,-1
idegesen,1
idegesíti,-1
izgult,1
freudi,-1
freudi pszichológia,-1
freudi csúsztatás,1
freyja,1
törékenység,-1
omlós,-1
súrlódás,-1
súrlódásmentes,-1
súrlódások,-1
sült,-1
barátja,1
barátságtalanság,1
barátság,1
barátságos,1
baráti tűz,1
barátság,1
sültkrumpli,1
friggin,-1
nyamvadt,-1
ijedtség,-1
megijeszteni,1
ijesztő,-1
félelmetesen,-1
ijesztő,-1
ijesztően,-1
frigid,-1
ridegség,1
rideg,-1
rojtos,-1
rojtos tárnics,1
rojtos rózsaszín,1
fürgén,1
könnyelműség,1
frivol,-1
komolytalanul,1
komolytalanság,-1
vidámság,1
szívből,1
páfránylevél,1
elülső,-1
elülső égő,-1
frontvonal,-1
éllovas,1
frontális kiemelkedés,1
homlokszalag,-1
elöl,1
frore,-1
fagy,-1
fagyás,-1
megfagyott,-1
deres,1
fagyosan,-1
fagyosság,-1
hab a szájban,-1
habzóan,1
habzsolás,-1
ráncolja a homlokát,-1
a homlokát ráncolva,-1
megfagyott,-1
fagyott,-1
gyümölcsözik,1
takarékos,1
takarékosan,1
takarékosság,1
gyümölcsöző,1
termékenység,1
termő,1
meddő,-1
eredménytelenül,-1
eredménytelenség,-1
gyümölcsös,-1
gyümölcsös,1
csoroszlya,-1
szerényen,1
pörgős,1
meghiúsítani,-1
frusztrált,-1
frusztrálja,-1
frusztráló,-1
elkeserítően,-1
csalódottság,-1
frusztrációk,-1
süt,-1
ftw,1
bassza meg,-1
kurva,1
kibaszott,1
fukoid algák,-1
fudge,-1
üzemanyag,-1
áporodott szag,-1
fugálisan,-1
áporodott,-1
szökevény,-1
fukar,-1
fugu,1
teljesült,1
teljesítés,1
teljesítés,1
fulguráló,1
fulgurus,1
csupa vérű,-1
teljes értékű,1
teljes kiegészítése,1
teljes ruha,1
teljes hossz,1
teljes fém kabát,-1
rendes professzor,1
tele radiátor,1
teljes léptékű,-1
teljes idő,1
teljesség,1
teljesen,1
teljes értékű,1
fulmináns,-1
mennydörög,1
fumársav,-1
ügyetlenül kezel,-1
füst,-1
füstölt tölgy,-1
gőzök,-1
mulatság,1
funkcionális,1
funkcionális zavar,-1
funkcionális analfabéta,1
funkcionalizmus,1
funkcionalitás,1
funkcionálisan írástudatlan,1
fundamentalizmus,-1
fundamentalista,-1
alapvetően,1
finanszírozott,-1
helyettesíthető,1
gombaölő,1
gomba,-1
gombaszerű,-1
funiculitis,-1
funky,-1
tölcsér alakú,1
viccesen,-1
vicces,-1
szőrme,-1
felújít,1
dühös,-1
dühösen,1
bundaszerű,-1
ihlet,-1
izgalom,-1
további,1
titkos,1
furuncle,-1
furunculosis,-1
düh,-1
fuzáriumi hervadás,-1
olvasztható,1
sortűz,-1
fontoskodás,-1
fontoskodva,1
fontoskodás,1
fontoskodó,1
megkorbácsol,-1
dohos,-1
hiábavaló,-1
hiábavalóan,-1
hiábavalóság,1
jövő,1
jövő nap,-1
kilátástalan,-1
futurisztikus,1
futurisztikus,1
bodrosít,-1
elmosódott,1
Fjodor Mihajlovics Dosztojevszkij,-1
hadarás,-1
gaboon vipera,-1
gabriel,1
gadus morhua,1
szigony,-1
tapintatlanság,-1
vidámság,1
derűsen,1
nyereség,1
szerzett,1
erősítő,1
jövedelmező,1
nyereségesen,1
megszerzése,1
nyereségesen,1
nyereséget,1
ellentmond,-1
ellenző,-1
galaktosémia,-1
galan,1
galileai műhold,1
galilei távcső,-1
epe,-1
bátor,1
bátran,1
epedve,-1
epelégy,-1
galluszsav,-1
bosszantó,-1
ingerülten,-1
vágta,-1
galopp ritmus,1
akasztófavirág,1
epe,-1
bőven,1
galvánosság,1
galvanizálás,1
felvillanyoz,-1
horganyzás,-1
"játszma, meccs",-1
bátran,1
gamee,-1
gamma sugár,-1
béna,-1
színskálát,1
ganesha,1
csoportos nemi erőszak,-1
gengszter,-1
rés,-1
rés fogazott,-1
ásítás,-1
tátongó,-1
öltözik,-1
szemét,1
garcinia hanburyi,-1
Édenkert,1
kerti csiga,-1
kerti eper,1
gargarizál,-1
rikító,-1
fokhagymás vaj,-1
fokhagymás,-1
csűr,1
gázbomba,1
gázzal töltött,-1
gázfaló,-1
légmentesen zárt,-1
gáznemű,-1
zihál,-1
szénsavas,-1
gyomorfekély,-1
gasztrin,-1
gyomorhurut,-1
gyomor-bélrendszeri rendellenesség,-1
gasztronómia,1
kaputörés,-1
kapuláb asztal,1
átjáró gyógyszer,-1
esetlen,-1
durvaság,-1
Gaucher-kór,1
szemtelenség,-1
tarka,-1
nyomtáv,1
gigantikus,1
kesztyűs,-1
gauri,1
szonda,-1
gavialidae,1
gawk,-1
gawker,1
esetlen,-1
gazella subgutturosa,1
kockafej,-1
geekier,1
stréberes,1
öreg szivar,-1
gelechiidae,1
drágakő,1
drágaköveket tartalmazó,1
drágakő,1
drágaköveket,1
nemi szerep,-1
genealógiailag,1
Tábornok,-1
általános zálogjog,-1
főigazgató,1
Általános rendeltetésű,-1
általános ítélet,1
általánosított,-1
generalizált szorongásos zavar,1
általánosan elfogadott könyvelési alapelvek,1
generikus,-1
